event_datetime,event_params__ga_session_id,event_name,event_params__ad_id,event_params__ad_unit_id,event_params__ad_network,event_params__ad_placement,event_params__ad_reward_type,event_params__ad_instance,event_params__ad_error_code,event_params__character_name,event_params__current_tier,event_params__current_question_index,question_address,ts_weekday,ts_daytime_named,app_info__version,geo__country,device__operating_system,event_server_delay_seconds
2025-12-20 18:57:39+00:00,10198.0,Ad Rewarded,71f33cd5439d,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,10.0,Borin - T: 1 - Q: 10,Cumartesi,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-20 19:04:52+00:00,10198.0,Ad Rewarded,5774191c27b8,None,None,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,1.0,Borin - T: 3 - Q: 1,Cumartesi,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-20 19:11:12+00:00,10015.0,Ad Rewarded,bccfc47a2a03,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,7.0,Astra - T: 3 - Q: 7,Cumartesi,Akşam,1.0.7,United States,ANDROID,
2025-12-20 19:12:53+00:00,10015.0,Ad Rewarded,33bb89deef5c,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,5.0,Astra - T: 4 - Q: 5,Cumartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-20 19:13:03+00:00,10015.0,Ad Rewarded,477f6840662a,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,2.0,Astra - T: 3 - Q: 2,Cumartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-16 08:15:55+00:00,10562.0,Ad Rewarded,e725dc272a40,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,7.0,Borin - T: 1 - Q: 7,Salı,Sabah,1.0.5,Türkiye,IOS,
2025-12-20 03:33:30+00:00,10408.0,Ad Rewarded,3cab4d050190,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,5.0,Borin - T: 4 - Q: 5,Cumartesi,Gece,1.0.6,United States,ANDROID,
2025-12-20 05:05:12+00:00,10409.0,Ad Rewarded,d4c1304e2073,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,6.0,Borin - T: 1 - Q: 6,Cumartesi,Gece,1.0.7,United States,ANDROID,
2025-12-20 20:46:41+00:00,10410.0,Ad Rewarded,d3d82379ec5a,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Borin,4.0,12.0,Borin - T: 4 - Q: 12,Cumartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-22 15:29:26+00:00,10412.0,Ad Rewarded,c814e0eec8e7,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,12.0,Dax - T: 4 - Q: 12,Pazartesi,Öğle,1.0.6,United States,ANDROID,
2025-12-10 04:15:06+00:00,10498.0,Ad Rewarded,3d57e961de58,None,admob,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,8.0,Borin - T: 2 - Q: 8,Çarşamba,Gece,1.0.6,United States,IOS,
2025-12-20 04:13:57+00:00,10499.0,Ad Rewarded,081eadd90491,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,3.0,Astra - T: 3 - Q: 3,Cumartesi,Gece,1.0.5,United States,IOS,
2025-12-20 04:14:02+00:00,10499.0,Ad Rewarded,bd1491155b96,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,1.0,Cyra - T: 3 - Q: 1,Cumartesi,Gece,1.0.5,United States,IOS,
2025-12-21 12:05:24+00:00,10541.0,Ad Rewarded,689670aee2e7,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,1.0,Dax - T: 2 - Q: 1,Pazar,Öğle,1.0.6,United States,ANDROID,
2025-12-23 07:25:40+00:00,10542.0,Ad Rewarded,161e45663119,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,3.0,Cyra - T: 1 - Q: 3,Salı,Sabah,1.0.6,United States,ANDROID,
2025-12-23 07:27:13+00:00,10542.0,Ad Rewarded,3f00ffccbf91,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,9.0,Dax - T: 3 - Q: 9,Salı,Sabah,1.0.5,United States,ANDROID,
2025-12-23 07:28:20+00:00,10542.0,Ad Rewarded,33f2e71cdd01,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,4.0,6.0,Cyra - T: 4 - Q: 6,Salı,Sabah,1.0.5,United States,ANDROID,
2025-12-23 07:30:11+00:00,10542.0,Ad Rewarded,d77135bebc5f,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,4.0,6.0,Cyra - T: 4 - Q: 6,Salı,Sabah,1.0.7,United States,ANDROID,
2025-12-14 22:23:00+00:00,10260.0,Ad Rewarded,4ba52b5bc517,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,3.0,11.0,Borin - T: 3 - Q: 11,Pazar,Akşam,1.0.7,Türkiye,IOS,
2025-12-16 17:53:10+00:00,10259.0,Ad Rewarded,ad75f864e13a,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,10.0,Borin - T: 2 - Q: 10,Salı,Öğle,1.0.6,Türkiye,IOS,
2025-12-16 17:54:55+00:00,10259.0,Ad Rewarded,7d23cd6f5e5d,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,10.0,Cyra - T: 2 - Q: 10,Salı,Öğle,1.0.7,Türkiye,IOS,
2025-12-18 08:11:30+00:00,10306.0,Ad Rewarded,66f2328f4409,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,8.0,Cyra - T: 2 - Q: 8,Perşembe,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-18 08:11:36+00:00,10306.0,Ad Rewarded,cc3ce6d2dcde,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,4.0,Astra - T: 2 - Q: 4,Perşembe,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-18 23:25:09+00:00,10307.0,Ad Rewarded,88efe2e500b7,None,unity,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,8.0,Astra - T: 1 - Q: 8,Perşembe,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-18 23:27:12+00:00,10307.0,Ad Rewarded,653d408f4bb5,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,8.0,Astra - T: 2 - Q: 8,Perşembe,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-22 04:37:51+00:00,10309.0,Ad Rewarded,c7ac8859fd47,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,7.0,Cyra - T: 2 - Q: 7,Pazartesi,Gece,1.0.6,Türkiye,ANDROID,
2025-12-20 02:35:22+00:00,10273.0,Ad Rewarded,7a917d951a5a,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,4.0,12.0,Cyra - T: 4 - Q: 12,Cumartesi,Gece,1.0.5,Türkiye,IOS,
2025-12-20 02:37:01+00:00,10273.0,Ad Rewarded,408100e467ff,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,1.0,Astra - T: 3 - Q: 1,Cumartesi,Gece,1.0.5,Türkiye,IOS,
2025-12-20 02:38:45+00:00,10273.0,Ad Rewarded,149da1bf8f78,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,12.0,Dax - T: 4 - Q: 12,Cumartesi,Gece,1.0.7,Türkiye,IOS,
2025-12-23 16:07:46+00:00,10275.0,Ad Rewarded,bf5b9d1d2d40,None,unity,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,5.0,Dax - T: 1 - Q: 5,Salı,Öğle,1.0.7,Türkiye,IOS,
2025-12-19 09:40:23+00:00,10397.0,Ad Rewarded,c533bf3a4396,None,None,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,7.0,Dax - T: 2 - Q: 7,Cuma,Sabah,1.0.7,United States,IOS,
2025-12-19 09:40:58+00:00,10397.0,Ad Rewarded,493dded53d48,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,2.0,Dax - T: 3 - Q: 2,Cuma,Sabah,1.0.5,United States,IOS,
2025-12-19 09:41:27+00:00,10397.0,Ad Rewarded,78b441bdacef,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,2.0,Borin - T: 1 - Q: 2,Cuma,Sabah,1.0.6,United States,IOS,
2025-12-19 14:26:08+00:00,10400.0,Ad Rewarded,d9295df3a25a,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,11.0,Borin - T: 1 - Q: 11,Cuma,Öğle,1.0.7,United States,IOS,
2025-12-21 17:03:22+00:00,10399.0,Ad Rewarded,3dd1de10bdf3,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Borin,4.0,9.0,Borin - T: 4 - Q: 9,Pazar,Öğle,1.0.7,United States,IOS,
2025-12-11 09:12:12+00:00,10570.0,Ad Rewarded,42229ed60a3d,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,11.0,Dax - T: 2 - Q: 11,Perşembe,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-11 09:15:14+00:00,10570.0,Ad Rewarded,6e5a8c673fe1,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Cyra,4.0,4.0,Cyra - T: 4 - Q: 4,Perşembe,Sabah,1.0.6,Türkiye,ANDROID,
2025-12-11 09:15:54+00:00,10570.0,Ad Rewarded,48de529f6318,None,None,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,7.0,Dax - T: 2 - Q: 7,Perşembe,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-11 09:19:16+00:00,10570.0,Ad Rewarded,6b5469a2138b,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Astra,4.0,7.0,Astra - T: 4 - Q: 7,Perşembe,Sabah,1.0.6,Türkiye,ANDROID,
2025-12-22 05:40:58+00:00,10204.0,Ad Rewarded,9f4d0e09104d,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,5.0,Dax - T: 2 - Q: 5,Pazartesi,Gece,1.0.6,Türkiye,ANDROID,
2025-12-14 14:18:17+00:00,10514.0,Ad Rewarded,b51e6fd7ac65,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,3.0,Astra - T: 1 - Q: 3,Pazar,Öğle,1.0.6,United States,ANDROID,
2025-12-18 09:38:53+00:00,10512.0,Ad Rewarded,8ebf20a25d43,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,6.0,Cyra - T: 2 - Q: 6,Perşembe,Sabah,1.0.5,United States,ANDROID,
2025-12-18 09:44:19+00:00,10512.0,Ad Rewarded,787b935aa197,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,3.0,12.0,Cyra - T: 3 - Q: 12,Perşembe,Sabah,1.0.7,United States,ANDROID,
2025-12-20 16:03:04+00:00,10511.0,Ad Rewarded,ad254953538b,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,1.0,7.0,Cyra - T: 1 - Q: 7,Cumartesi,Öğle,1.0.5,United States,ANDROID,
2025-12-09 14:04:06+00:00,10364.0,Ad Load Failed,,,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,1,,,,,Salı,Öğle,1.0.6,Türkiye,ANDROID,1.7760017345823742
2025-12-12 10:30:06+00:00,10365.0,Ad Rewarded,881de1f42501,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,8.0,Cyra - T: 3 - Q: 8,Cuma,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-17 10:36:36+00:00,10182.0,Ad Rewarded,fa49fadb8e8b,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Cyra,3.0,11.0,Cyra - T: 3 - Q: 11,Çarşamba,Sabah,1.0.6,Türkiye,ANDROID,
2025-12-17 10:44:06+00:00,10182.0,Ad Rewarded,cf50eaad4dbe,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,8.0,Astra - T: 2 - Q: 8,Çarşamba,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-20 04:50:32+00:00,10051.0,Ad Rewarded,52a951f3cee9,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,3.0,Dax - T: 1 - Q: 3,Cumartesi,Gece,1.0.7,United States,ANDROID,
2025-12-20 04:51:50+00:00,10051.0,Ad Rewarded,3eeb083aaba9,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,9.0,Astra - T: 4 - Q: 9,Cumartesi,Gece,1.0.5,United States,ANDROID,
2025-12-23 04:40:37+00:00,10271.0,Ad Rewarded,c9510f68623b,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,1.0,Dax - T: 3 - Q: 1,Salı,Gece,1.0.5,Türkiye,ANDROID,
2025-12-04 20:45:39+00:00,10351.0,Ad Rewarded,1030cb657d4f,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Cyra,4.0,4.0,Cyra - T: 4 - Q: 4,Perşembe,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-04 20:48:26+00:00,10351.0,Ad Rewarded,5bf894d672d0,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,6.0,Cyra - T: 2 - Q: 6,Perşembe,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-05 23:00:09+00:00,10352.0,Ad Rewarded,8355037b6f6e,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,10.0,Cyra - T: 2 - Q: 10,Cuma,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-05 23:07:50+00:00,10352.0,Ad Rewarded,e6e1762f0a67,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,10.0,Cyra - T: 2 - Q: 10,Cuma,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-11 12:57:38+00:00,10349.0,Ad Rewarded,dbbd8210a9a3,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,3.0,1.0,Cyra - T: 3 - Q: 1,Perşembe,Öğle,1.0.5,Türkiye,ANDROID,
2025-12-11 13:01:20+00:00,10349.0,Ad Rewarded,6e6a8559b990,None,None,Unknown/Missing,Unknown/Missing,None,,Cyra,1.0,6.0,Cyra - T: 1 - Q: 6,Perşembe,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-23 03:46:53+00:00,10350.0,Ad Rewarded,ec24705e6e99,None,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,3.0,6.0,Cyra - T: 3 - Q: 6,Salı,Gece,1.0.7,Türkiye,ANDROID,
2025-12-19 14:38:03+00:00,10045.0,Ad Rewarded,3b3e97724587,rewarded_2,admob,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,10.0,Astra - T: 4 - Q: 10,Cuma,Öğle,1.0.5,Türkiye,IOS,
2025-12-19 14:42:38+00:00,10045.0,Ad Rewarded,160b96b2a660,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,5.0,Astra - T: 2 - Q: 5,Cuma,Öğle,1.0.5,Türkiye,IOS,
2025-12-19 14:43:05+00:00,10045.0,Ad Rewarded,00bdabf3bee4,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,10.0,Astra - T: 4 - Q: 10,Cuma,Öğle,1.0.5,Türkiye,IOS,
2025-12-21 16:13:38+00:00,10044.0,Ad Rewarded,2f2f54b298d7,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,5.0,Astra - T: 3 - Q: 5,Pazar,Öğle,1.0.6,Türkiye,IOS,
2025-12-22 22:31:03+00:00,10046.0,Ad Rewarded,26f870ef0ac1,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,10.0,Astra - T: 2 - Q: 10,Pazartesi,Akşam,1.0.6,Türkiye,IOS,
2025-12-22 22:32:32+00:00,10046.0,Ad Rewarded,2d402d8e80c7,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,2.0,Astra - T: 2 - Q: 2,Pazartesi,Akşam,1.0.6,Türkiye,IOS,
2025-12-23 09:56:27+00:00,10302.0,Ad Rewarded,9e85e311c250,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,2.0,Dax - T: 4 - Q: 2,Salı,Sabah,1.0.5,United States,IOS,
2025-12-23 20:34:52+00:00,10303.0,Ad Rewarded,8b5759955c48,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,1.0,Dax - T: 4 - Q: 1,Salı,Akşam,1.0.5,United States,IOS,
2025-12-16 04:17:25+00:00,10219.0,Ad Rewarded,27f2f0adacc4,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,12.0,Borin - T: 4 - Q: 12,Salı,Gece,1.0.6,Türkiye,IOS,
2025-12-14 17:39:57+00:00,10401.0,Ad Rewarded,2f2938120e82,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,4.0,7.0,Cyra - T: 4 - Q: 7,Pazar,Öğle,1.0.5,United States,ANDROID,
2025-12-07 06:35:00+00:00,10060.0,Ad Rewarded,10c9897991ca,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,4.0,Astra - T: 1 - Q: 4,Pazar,Sabah,1.0.7,United States,ANDROID,
2025-12-07 06:40:54+00:00,10060.0,Ad Rewarded,6832ad314a7b,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,12.0,Astra - T: 3 - Q: 12,Pazar,Sabah,1.0.7,United States,ANDROID,
2025-12-17 06:02:02+00:00,10061.0,Ad Rewarded,e03f1caab4e7,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,3.0,Dax - T: 4 - Q: 3,Çarşamba,Sabah,1.0.6,United States,ANDROID,
2025-12-13 20:52:13+00:00,10496.0,Ad Rewarded,a681053372e5,None,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,6.0,Cyra - T: 3 - Q: 6,Cumartesi,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-13 20:52:24+00:00,10496.0,Ad Rewarded,71c8e2149076,None,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,3.0,Cyra - T: 2 - Q: 3,Cumartesi,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-13 20:52:29+00:00,10496.0,Ad Rewarded,733fec32c912,None,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,4.0,Cyra - T: 3 - Q: 4,Cumartesi,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-17 18:33:08+00:00,10497.0,Ad Rewarded,25185a0f8d16,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,2.0,11.0,Cyra - T: 2 - Q: 11,Çarşamba,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-20 18:29:23+00:00,10430.0,Ad Rewarded,7bd04fa05e7c,rewarded_1,None,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,7.0,Dax - T: 1 - Q: 7,Cumartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-21 19:06:54+00:00,10429.0,Ad Rewarded,95143e0a5479,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,3.0,4.0,Dax - T: 3 - Q: 4,Pazar,Akşam,1.0.7,United States,ANDROID,
2025-12-22 01:11:06+00:00,10428.0,Ad Load Failed,,,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,1,,,,,Pazartesi,Gece,1.0.6,United States,ANDROID,1.566261930476591
2025-12-18 11:41:08+00:00,10331.0,Ad Rewarded,a40b897dfc6c,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,3.0,Astra - T: 2 - Q: 3,Perşembe,Sabah,1.0.7,United States,ANDROID,
2025-12-22 20:09:51+00:00,10332.0,Ad Rewarded,399cb96a75ca,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,5.0,Dax - T: 1 - Q: 5,Pazartesi,Akşam,1.0.5,United States,ANDROID,
2025-12-19 08:53:10+00:00,10525.0,Ad Rewarded,563c197142f9,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,12.0,Borin - T: 2 - Q: 12,Cuma,Sabah,1.0.5,United States,IOS,
2025-12-20 18:31:26+00:00,10526.0,Ad Rewarded,2dfa69c80edc,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,5.0,Dax - T: 3 - Q: 5,Cumartesi,Akşam,1.0.6,United States,IOS,
2025-12-20 23:53:39+00:00,10524.0,Ad Rewarded,ded4e6ae6655,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,1.0,Borin - T: 1 - Q: 1,Cumartesi,Akşam,1.0.5,United States,IOS,
2025-12-20 23:57:46+00:00,10524.0,Ad Rewarded,98764575651b,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,3.0,8.0,Cyra - T: 3 - Q: 8,Cumartesi,Akşam,1.0.5,United States,IOS,
2025-12-16 17:34:24+00:00,10231.0,Ad Rewarded,1dce39a226b8,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,12.0,Astra - T: 3 - Q: 12,Salı,Öğle,1.0.7,United States,IOS,
2025-12-16 17:37:56+00:00,10231.0,Ad Rewarded,9ccaa1e31dbe,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,4.0,3.0,Astra - T: 4 - Q: 3,Salı,Öğle,1.0.5,United States,IOS,
2025-12-10 17:40:11+00:00,10084.0,Ad Rewarded,44d6d1a3e6a9,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,10.0,Cyra - T: 2 - Q: 10,Çarşamba,Öğle,1.0.5,United States,ANDROID,
2025-12-10 17:40:52+00:00,10084.0,Ad Rewarded,539151fb9b2c,None,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,3.0,2.0,Borin - T: 3 - Q: 2,Çarşamba,Öğle,1.0.5,United States,ANDROID,
2025-12-20 23:36:09+00:00,10083.0,Ad Rewarded,b41f17427e52,None,unity,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,8.0,Borin - T: 3 - Q: 8,Cumartesi,Akşam,1.0.7,United States,ANDROID,
2025-12-06 19:06:15+00:00,10586.0,Ad Rewarded,4cf3ccdf714f,None,None,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,4.0,Astra - T: 1 - Q: 4,Cumartesi,Akşam,1.0.5,United States,IOS,
2025-12-06 19:06:34+00:00,10586.0,Ad Rewarded,42cf36ca2855,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,3.0,Astra - T: 1 - Q: 3,Cumartesi,Akşam,1.0.7,United States,IOS,
2025-12-07 10:09:11+00:00,10585.0,Ad Rewarded,84f40ea58c63,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,5.0,Astra - T: 1 - Q: 5,Pazar,Sabah,1.0.7,United States,IOS,
2025-12-07 10:18:28+00:00,10585.0,Ad Rewarded,46f01ac0bd19,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,4.0,7.0,Astra - T: 4 - Q: 7,Pazar,Sabah,1.0.7,United States,IOS,
2025-12-13 03:05:45+00:00,10587.0,Ad Rewarded,a9fe11a5adc5,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,1.0,4.0,Astra - T: 1 - Q: 4,Cumartesi,Gece,1.0.7,United States,IOS,
2025-12-14 06:24:40+00:00,10588.0,Ad Rewarded,0acf6251acdf,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,4.0,12.0,Astra - T: 4 - Q: 12,Pazar,Sabah,1.0.6,United States,IOS,
2025-12-14 06:25:40+00:00,10588.0,Ad Rewarded,44719f14604c,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,12.0,Astra - T: 2 - Q: 12,Pazar,Sabah,1.0.6,United States,IOS,
2025-12-14 06:26:22+00:00,10588.0,Ad Rewarded,730e53b57be9,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,1.0,10.0,Astra - T: 1 - Q: 10,Pazar,Sabah,1.0.6,United States,IOS,
2025-12-19 18:18:04+00:00,10091.0,Ad Rewarded,1acc19092489,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,3.0,8.0,Dax - T: 3 - Q: 8,Cuma,Akşam,1.0.7,United States,IOS,
2025-12-19 18:21:10+00:00,10091.0,Ad Rewarded,c9b97b1ebe28,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,1.0,Dax - T: 1 - Q: 1,Cuma,Akşam,1.0.6,United States,IOS,
2025-12-19 18:21:53+00:00,10091.0,Ad Rewarded,784a0b83b5d2,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,3.0,7.0,Dax - T: 3 - Q: 7,Cuma,Akşam,1.0.7,United States,IOS,
2025-12-22 14:10:08+00:00,10093.0,Ad Rewarded,585ecc31e487,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,12.0,Dax - T: 4 - Q: 12,Pazartesi,Öğle,1.0.6,United States,IOS,
2025-12-23 15:46:34+00:00,10092.0,Ad Rewarded,ac95412dac19,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,9.0,Dax - T: 1 - Q: 9,Salı,Öğle,1.0.6,United States,IOS,
2025-12-23 08:31:40+00:00,10423.0,Ad Rewarded,f086cb39d4b6,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,9.0,Borin - T: 2 - Q: 9,Salı,Sabah,1.0.5,United States,IOS,
2025-12-04 00:02:15+00:00,10156.0,Ad Rewarded,2c5dfeb32ad6,None,unity,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,11.0,Borin - T: 3 - Q: 11,Perşembe,Gece,1.0.5,United States,IOS,
2025-12-11 09:49:22+00:00,10317.0,Ad Rewarded,0ea212603dc6,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Cyra,1.0,1.0,Cyra - T: 1 - Q: 1,Perşembe,Sabah,1.0.7,United States,ANDROID,
2025-12-11 09:50:06+00:00,10317.0,Ad Rewarded,381249e1436c,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,6.0,Cyra - T: 2 - Q: 6,Perşembe,Sabah,1.0.5,United States,ANDROID,
2025-12-11 09:50:08+00:00,10317.0,Ad Rewarded,3bc3b234598f,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,12.0,Cyra - T: 1 - Q: 12,Perşembe,Sabah,1.0.6,United States,ANDROID,
2025-12-18 02:38:40+00:00,10315.0,Ad Rewarded,4c8d4ea9dcdd,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,3.0,3.0,Cyra - T: 3 - Q: 3,Perşembe,Gece,1.0.7,United States,ANDROID,
2025-12-18 02:39:45+00:00,10315.0,Ad Rewarded,43bd3d44d128,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,2.0,7.0,Cyra - T: 2 - Q: 7,Perşembe,Gece,1.0.5,United States,ANDROID,
