question_address,event_params__character_name,event_params__current_tier,event_params__current_question_index,event_params__ga_session_id,question_started,potions_bought,incense_bought,amulet_bought,alicin_used,coffee_used,cauldron_used,scroll_opened,answered_correct,answered_wrong,ads_watched,wrong_answer_ratio,ads_watch_ratio,alicin_use_ratio,coffee_use_ratio,cauldron_use_ratio,scroll_use_ratio
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10161.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10162.0,1,0,0,0,1,0,0,0,1,2.0,1,2.0,1.0,1.0,0.0,0.0,0.0
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10163.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10288.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10300.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 4,Dax,1.0,4.0,10366.0,2,0,0,0,0,0,0,0,2,2.0,1,1.0,0.5,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10038.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10101.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10116.0,1,0,0,0,1,0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10120.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10173.0,1,0,1,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10224.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10248.0,1,0,0,0,1,0,0,1,1,2.0,0,2.0,0.0,1.0,0.0,0.0,1.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10262.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10275.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10320.0,2,0,0,1,0,0,1,0,2,2.0,1,1.0,0.5,0.0,0.0,0.5,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10332.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10353.0,1,0,0,0,0,0,0,1,1,2.0,1,2.0,1.0,0.0,0.0,0.0,1.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10394.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10421.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10429.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 5,Dax,1.0,5.0,10574.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10018.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10087.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10097.0,1,0,0,0,1,0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10131.0,1,0,0,1,0,1,0,0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10167.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10217.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10220.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10428.0,1,0,1,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10528.0,1,0,0,0,0,1,0,0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10534.0,1,0,0,0,1,0,0,0,1,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0
Dax - T: 1 - Q: 6,Dax,1.0,6.0,10536.0,1,0,1,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10016.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10130.0,1,0,0,1,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10282.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10369.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10422.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10430.0,2,0,0,0,0,1,0,0,2,1.0,1,0.5,0.5,0.0,0.5,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10431.0,2,0,0,0,0,0,0,0,2,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10489.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10547.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 7,Dax,1.0,7.0,10579.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10115.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10204.0,1,0,0,0,0,0,1,0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10339.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10374.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10396.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10467.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10501.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 8,Dax,1.0,8.0,10527.0,1,1,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10017.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10027.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10072.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10080.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10089.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10092.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10099.0,1,1,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10123.0,1,0,0,0,0,1,0,1,1,2.0,0,2.0,0.0,0.0,1.0,0.0,1.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10161.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10177.0,1,1,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10217.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10263.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10273.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10293.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10353.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10376.0,1,0,0,0,0,0,1,0,1,2.0,1,2.0,1.0,0.0,0.0,1.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10410.0,1,0,0,1,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10413.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10423.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10521.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10523.0,1,0,0,0,0,1,0,0,1,2.0,1,2.0,1.0,0.0,1.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10559.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 1 - Q: 9,Dax,1.0,9.0,10571.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10013.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10025.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10070.0,1,0,0,0,0,0,1,0,1,2.0,1,2.0,1.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10090.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10114.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10147.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10231.0,1,1,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10263.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10272.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10282.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10283.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10360.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10446.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10447.0,1,0,1,0,0,0,1,1,1,2.0,0,2.0,0.0,0.0,0.0,1.0,1.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10514.0,1,0,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10541.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10580.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 1,Dax,2.0,1.0,10591.0,1,0,0,1,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10049.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10056.0,1,0,1,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10081.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10131.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10154.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10162.0,1,0,1,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10277.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10432.0,1,0,0,0,1,0,0,1,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10465.0,1,0,1,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10522.0,1,0,0,0,0,0,0,1,1,2.0,1,2.0,1.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 10,Dax,2.0,10.0,10584.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10002.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10008.0,1,1,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10024.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10038.0,2,0,0,0,0,0,0,0,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10076.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10088.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10092.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10130.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10171.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10191.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10201.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10212.0,1,0,0,0,0,0,1,1,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10214.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10224.0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10355.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10357.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10398.0,1,0,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10403.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10495.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10534.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10548.0,1,0,0,0,0,0,0,1,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 11,Dax,2.0,11.0,10570.0,1,0,0,0,0,1,0,1,1,2.0,1,2.0,1.0,0.0,1.0,0.0,1.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10016.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10072.0,1,0,1,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10106.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10269.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10271.0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10285.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10366.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10428.0,2,0,0,0,1,0,0,0,2,1.0,0,0.5,0.0,0.5,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10451.0,1,0,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10532.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 12,Dax,2.0,12.0,10542.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10027.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10048.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10120.0,1,0,0,0,0,1,0,0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10176.0,1,0,0,0,1,0,0,0,1,2.0,1,2.0,1.0,1.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10359.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10395.0,1,0,0,0,0,1,0,1,1,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10516.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10530.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 2,Dax,2.0,2.0,10580.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10052.0,1,0,0,1,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10065.0,1,1,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10217.0,2,0,0,0,0,0,1,0,2,3.0,0,1.5,0.0,0.0,0.0,0.5,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10223.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10227.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10297.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10336.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10347.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10408.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10410.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10490.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10539.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 3,Dax,2.0,3.0,10541.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10072.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10079.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10089.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10163.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10167.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10172.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10222.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10238.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10262.0,1,0,0,1,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10269.0,1,0,0,0,0,1,0,1,1,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10271.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Dax - T: 2 - Q: 4,Dax,2.0,4.0,10277.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
