event_timestamp,event_name,user_pseudo_id,event_params__ga_session_id,event_datetime,event_date,event_time,ts_weekday,ts_daytime_named,ts_is_weekend,app_info__version,geo__country,device__operating_system,session_duration_seconds,session_duration_minutes,session_start_time,session_end_time,event_params__character_name,event_params__current_tier,event_params__current_question_index,cumulative_question_index,event_params__answered_wrong,question_address,event_params__menu_name,event_params__spent_to,shop_consumable_item,event_params__currency_name,event_params__earned_amount,event_params__spent_amount,event_params__gold,event_params__mini_game_ri,event_params__ad_network,event_params__ad_unit_id,event_params__ad_instance,event_params__ad_id,event_params__ad_error_code,event_server_delay_seconds,device__mobile_marketing_name,device__operating_system_version,event_params__pp_accepted,event_params__video_start,event_params__video_finished,event_params__entered,event_params__shown,event_params__opened,event_params__return,event_params__closed,event_params__drag,event_params__tutorial_video
1765133085000000,Question Completed,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:44:45+00:00,2025-12-07 00:00:00+00:00,18:44:45,Pazar,Akşam,Hafta Sonu,1.0.7,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,Cyra,2.0,11.0,27.0,1.0,Cyra - T: 2 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1765133173000000,Question Started,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:46:13+00:00,2025-12-07 00:00:00+00:00,18:46:13,Pazar,Akşam,Hafta Sonu,1.0.5,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,Cyra,4.0,2.0,42.0,,Cyra - T: 4 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1765133176000000,Question Completed,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:46:16+00:00,2025-12-07 00:00:00+00:00,18:46:16,Pazar,Akşam,Hafta Sonu,1.0.5,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,Cyra,4.0,2.0,42.0,1.0,Cyra - T: 4 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1765133342000000,Question Started,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:49:02+00:00,2025-12-07 00:00:00+00:00,18:49:02,Pazar,Akşam,Hafta Sonu,1.0.5,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,Cyra,2.0,8.0,24.0,,Cyra - T: 2 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1765133345000000,Question Completed,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:49:05+00:00,2025-12-07 00:00:00+00:00,18:49:05,Pazar,Akşam,Hafta Sonu,1.0.6,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,Cyra,2.0,8.0,24.0,1.0,Cyra - T: 2 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1765133386000000,Game Ended,e2623f9d5e790811730118b622813902,10149.0,2025-12-07 18:49:46+00:00,2025-12-07 00:00:00+00:00,18:49:46,Pazar,Akşam,Hafta Sonu,1.0.5,Türkiye,ANDROID,766.0,12.766666666666667,2025-12-07 18:37:00+00:00,2025-12-07 18:49:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200000000000,Session Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:00+00:00,2025-12-08 00:00:00+00:00,13:20:00,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,true,true,false,false,
1765200001000000,Starting Currencies,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:01+00:00,2025-12-08 00:00:00+00:00,13:20:01,Pazartesi,Öğle,Hafta İçi,1.0.5,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,,,,,,,,,,,,,569.0,,,,,,,,,,,,,,,,,,,
1765200035000000,Question Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:35+00:00,2025-12-08 00:00:00+00:00,13:20:35,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,1.0,41.0,,Cyra - T: 4 - Q: 1,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200038000000,Question Completed,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:38+00:00,2025-12-08 00:00:00+00:00,13:20:38,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,1.0,41.0,2.0,Cyra - T: 4 - Q: 1,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200039000000,Spent Virtual Currency,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:39+00:00,2025-12-08 00:00:00+00:00,13:20:39,Pazartesi,Öğle,Hafta İçi,1.0.6,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,1.0,41.0,,Cyra - T: 4 - Q: 1,,MoonTea,,Gold,,43.0,,,,,,,,,,,,,,,,,,,,
1765200055000000,Question Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:55+00:00,2025-12-08 00:00:00+00:00,13:20:55,Pazartesi,Öğle,Hafta İçi,1.0.6,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,6.0,46.0,,Cyra - T: 4 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200058000000,Question Completed,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:20:58+00:00,2025-12-08 00:00:00+00:00,13:20:58,Pazartesi,Öğle,Hafta İçi,1.0.5,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,6.0,46.0,0.0,Cyra - T: 4 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200080000000,Question Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:20+00:00,2025-12-08 00:00:00+00:00,13:21:20,Pazartesi,Öğle,Hafta İçi,1.0.6,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,6.0,46.0,,Cyra - T: 4 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200083000000,Question Completed,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:23+00:00,2025-12-08 00:00:00+00:00,13:21:23,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,6.0,46.0,0.0,Cyra - T: 4 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200099000000,Question Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:39+00:00,2025-12-08 00:00:00+00:00,13:21:39,Pazartesi,Öğle,Hafta İçi,1.0.6,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,3.0,12.0,40.0,,Cyra - T: 3 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200100000000,Menu Opened,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:40+00:00,2025-12-08 00:00:00+00:00,13:21:40,Pazartesi,Öğle,Hafta İçi,1.0.5,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,3.0,12.0,40.0,,Cyra - T: 3 - Q: 12,Codex,,,,,,,,,,,,,,,,,,,,,,,,,
1765200102000000,Question Completed,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:42+00:00,2025-12-08 00:00:00+00:00,13:21:42,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,3.0,12.0,40.0,1.0,Cyra - T: 3 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200107000000,Game Ended,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:47+00:00,2025-12-08 00:00:00+00:00,13:21:47,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200109000000,Question Started,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:49+00:00,2025-12-08 00:00:00+00:00,13:21:49,Pazartesi,Öğle,Hafta İçi,1.0.6,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,3.0,43.0,,Cyra - T: 4 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200112000000,Question Completed,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:52+00:00,2025-12-08 00:00:00+00:00,13:21:52,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,3.0,43.0,0.0,Cyra - T: 4 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1765200113000000,Spent Virtual Currency,e2623f9d5e790811730118b622813902,10150.0,2025-12-08 13:21:53+00:00,2025-12-08 00:00:00+00:00,13:21:53,Pazartesi,Öğle,Hafta İçi,1.0.7,Türkiye,ANDROID,113.0,1.8833333333333333,2025-12-08 13:20:00+00:00,2025-12-08 13:21:53+00:00,Cyra,4.0,3.0,43.0,,Cyra - T: 4 - Q: 3,,SunBrew,,Gold,,73.0,,,,,,,,,,,,,,,,,,,,
1765919700000000,Session Started,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:15:00+00:00,2025-12-16 00:00:00+00:00,21:15:00,Salı,Akşam,Hafta İçi,1.0.6,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,false,true,false,true,
1765919701000000,Starting Currencies,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:15:01+00:00,2025-12-16 00:00:00+00:00,21:15:01,Salı,Akşam,Hafta İçi,1.0.5,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,
1765919848000000,Question Started,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:17:28+00:00,2025-12-16 00:00:00+00:00,21:17:28,Salı,Akşam,Hafta İçi,1.0.7,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,4.0,10.0,50.0,,Cyra - T: 4 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1765919851000000,Question Completed,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:17:31+00:00,2025-12-16 00:00:00+00:00,21:17:31,Salı,Akşam,Hafta İçi,1.0.5,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,4.0,10.0,50.0,1.0,Cyra - T: 4 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1765919877000000,Question Started,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:17:57+00:00,2025-12-16 00:00:00+00:00,21:17:57,Salı,Akşam,Hafta İçi,1.0.6,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,3.0,5.0,33.0,,Cyra - T: 3 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765919880000000,Question Completed,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:18:00+00:00,2025-12-16 00:00:00+00:00,21:18:00,Salı,Akşam,Hafta İçi,1.0.5,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,3.0,5.0,33.0,0.0,Cyra - T: 3 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765920011000000,Question Started,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:20:11+00:00,2025-12-16 00:00:00+00:00,21:20:11,Salı,Akşam,Hafta İçi,1.0.6,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,4.0,3.0,43.0,,Cyra - T: 4 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1765920014000000,Question Completed,e2623f9d5e790811730118b622813902,10148.0,2025-12-16 21:20:14+00:00,2025-12-16 00:00:00+00:00,21:20:14,Salı,Akşam,Hafta İçi,1.0.5,Türkiye,ANDROID,314.0,5.233333333333333,2025-12-16 21:15:00+00:00,2025-12-16 21:20:14+00:00,Cyra,4.0,3.0,43.0,0.0,Cyra - T: 4 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1766317440000000,First Open,e495e569476ef92e0053ea4a68f1f509,,2025-12-21 11:44:00+00:00,2025-12-21 00:00:00+00:00,11:44:00,Pazar,Sabah,Hafta Sonu,1.0.7,United States,IOS,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,false,true,true,,,,,,,
1766344440000000,Session Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:14:00+00:00,2025-12-21 00:00:00+00:00,19:14:00,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,false,false,false,
1766344441000000,Starting Currencies,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:14:01+00:00,2025-12-21 00:00:00+00:00,19:14:01,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,,
1766344497000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:14:57+00:00,2025-12-21 00:00:00+00:00,19:14:57,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,4.0,7.0,47.0,,Borin - T: 4 - Q: 7,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344500000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:00+00:00,2025-12-21 00:00:00+00:00,19:15:00,Pazar,Akşam,Hafta Sonu,1.0.6,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,4.0,7.0,47.0,1.0,Borin - T: 4 - Q: 7,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344506000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:06+00:00,2025-12-21 00:00:00+00:00,19:15:06,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,7.0,35.0,,Borin - T: 3 - Q: 7,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344509000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:09+00:00,2025-12-21 00:00:00+00:00,19:15:09,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,7.0,35.0,0.0,Borin - T: 3 - Q: 7,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344510000000,Spent Virtual Currency,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:10+00:00,2025-12-21 00:00:00+00:00,19:15:10,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,7.0,35.0,,Borin - T: 3 - Q: 7,,MoonTea,,Gold,,35.0,,,,,,,,,,,,,,,,,,,,
1766344530000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:30+00:00,2025-12-21 00:00:00+00:00,19:15:30,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,8.0,36.0,,Borin - T: 3 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344533000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:33+00:00,2025-12-21 00:00:00+00:00,19:15:33,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,8.0,36.0,0.0,Borin - T: 3 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344542000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:42+00:00,2025-12-21 00:00:00+00:00,19:15:42,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,11.0,39.0,,Borin - T: 3 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344543000000,Menu Opened,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:43+00:00,2025-12-21 00:00:00+00:00,19:15:43,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,11.0,39.0,,Borin - T: 3 - Q: 11,Codex,,,,,,,,,,,,,,,,,,,,,,,,,
1766344545000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:15:45+00:00,2025-12-21 00:00:00+00:00,19:15:45,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,3.0,11.0,39.0,0.0,Borin - T: 3 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344592000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:16:32+00:00,2025-12-21 00:00:00+00:00,19:16:32,Pazar,Akşam,Hafta Sonu,1.0.7,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,1.0,4.0,4.0,,Borin - T: 1 - Q: 4,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344595000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:16:35+00:00,2025-12-21 00:00:00+00:00,19:16:35,Pazar,Akşam,Hafta Sonu,1.0.6,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,1.0,4.0,4.0,0.0,Borin - T: 1 - Q: 4,,,,,,,,,,,,,,,,,,,,,,,,,,
1766344597000000,Spent Virtual Currency,e495e569476ef92e0053ea4a68f1f509,10508.0,2025-12-21 19:16:37+00:00,2025-12-21 00:00:00+00:00,19:16:37,Pazar,Akşam,Hafta Sonu,1.0.5,United States,IOS,157.0,2.6166666666666667,2025-12-21 19:14:00+00:00,2025-12-21 19:16:37+00:00,Borin,1.0,4.0,4.0,,Borin - T: 1 - Q: 4,,Consumable Item,Charm,Gold,,493.0,,,,,,,,,,,,,,,,,,,,
1766402700000000,Session Started,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:25:00+00:00,2025-12-22 00:00:00+00:00,11:25:00,Pazartesi,Sabah,Hafta İçi,1.0.5,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,false,false,true,false,
1766402701000000,Starting Currencies,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:25:01+00:00,2025-12-22 00:00:00+00:00,11:25:01,Pazartesi,Sabah,Hafta İçi,1.0.5,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,,,,,,,,,,,,,937.0,,,,,,,,,,,,,,,,,,,
1766403196000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:33:16+00:00,2025-12-22 00:00:00+00:00,11:33:16,Pazartesi,Sabah,Hafta İçi,1.0.5,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,Borin,1.0,9.0,9.0,,Borin - T: 1 - Q: 9,,,,,,,,,,,,,,,,,,,,,,,,,,
1766403197000000,Menu Opened,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:33:17+00:00,2025-12-22 00:00:00+00:00,11:33:17,Pazartesi,Sabah,Hafta İçi,1.0.5,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,Borin,1.0,9.0,9.0,,Borin - T: 1 - Q: 9,Codex,,,,,,,,,,,,,,,,,,,,,,,,,
1766403199000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:33:19+00:00,2025-12-22 00:00:00+00:00,11:33:19,Pazartesi,Sabah,Hafta İçi,1.0.5,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,Borin,1.0,9.0,9.0,2.0,Borin - T: 1 - Q: 9,,,,,,,,,,,,,,,,,,,,,,,,,,
1766403561000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:39:21+00:00,2025-12-22 00:00:00+00:00,11:39:21,Pazartesi,Sabah,Hafta İçi,1.0.7,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,Borin,2.0,3.0,19.0,,Borin - T: 2 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1766403564000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:39:24+00:00,2025-12-22 00:00:00+00:00,11:39:24,Pazartesi,Sabah,Hafta İçi,1.0.7,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,Borin,2.0,3.0,19.0,1.0,Borin - T: 2 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1766403565000000,App Removed,e495e569476ef92e0053ea4a68f1f509,10506.0,2025-12-22 11:39:25+00:00,2025-12-22 00:00:00+00:00,11:39:25,Pazartesi,Sabah,Hafta İçi,1.0.6,United States,IOS,865.0,14.416666666666666,2025-12-22 11:25:00+00:00,2025-12-22 11:39:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766426160000000,Session Started,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:00+00:00,2025-12-22 00:00:00+00:00,17:56:00,Pazartesi,Öğle,Hafta İçi,1.0.7,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,true,
1766426161000000,Starting Currencies,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:01+00:00,2025-12-22 00:00:00+00:00,17:56:01,Pazartesi,Öğle,Hafta İçi,1.0.7,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,
1766426165000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:05+00:00,2025-12-22 00:00:00+00:00,17:56:05,Pazartesi,Öğle,Hafta İçi,1.0.6,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,1.0,8.0,8.0,,Borin - T: 1 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766426168000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:08+00:00,2025-12-22 00:00:00+00:00,17:56:08,Pazartesi,Öğle,Hafta İçi,1.0.7,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,1.0,8.0,8.0,0.0,Borin - T: 1 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766426169000000,Spent Virtual Currency,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:09+00:00,2025-12-22 00:00:00+00:00,17:56:09,Pazartesi,Öğle,Hafta İçi,1.0.5,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,1.0,8.0,8.0,,Borin - T: 1 - Q: 8,,SunBrew,,Gold,,62.0,,,,,,,,,,,,,,,,,,,,
1766426178000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:18+00:00,2025-12-22 00:00:00+00:00,17:56:18,Pazartesi,Öğle,Hafta İçi,1.0.6,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,2.0,9.0,25.0,,Borin - T: 2 - Q: 9,,,,,,,,,,,,,,,,,,,,,,,,,,
1766426180000000,Ad Rewarded,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:20+00:00,2025-12-22 00:00:00+00:00,17:56:20,Pazartesi,Öğle,Hafta İçi,1.0.6,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,2.0,9.0,25.0,,Borin - T: 2 - Q: 9,,,,,,,,,None,None,None,b17d9a5ae9e9,,,,,,,,,,,,,,
1766426181000000,Question Completed,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:21+00:00,2025-12-22 00:00:00+00:00,17:56:21,Pazartesi,Öğle,Hafta İçi,1.0.6,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,2.0,9.0,25.0,1.0,Borin - T: 2 - Q: 9,,,,,,,,,,,,,,,,,,,,,,,,,,
1766426191000000,Question Started,e495e569476ef92e0053ea4a68f1f509,10509.0,2025-12-22 17:56:31+00:00,2025-12-22 00:00:00+00:00,17:56:31,Pazartesi,Öğle,Hafta İçi,1.0.7,United States,IOS,36.0,0.6,2025-12-22 17:56:00+00:00,2025-12-22 17:56:36+00:00,Borin,4.0,3.0,43.0,,Borin - T: 4 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
